DATASET,DATASET,DATASET,DATASET,DATASET,RESOURCE,RESOURCE,RESOURCE
Group (Topics),Organization,Tags (comma-separated),Dataset Name,Dataset Description,Resource Name,Resource Description,Resource URL
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Julio 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Julio_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Junio 2013 para 1,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Junio_2013%20(1).pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Junio 2013,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Junio_2013.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Junio 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Junio_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Junio 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Junio_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Junio 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Junio_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Marzo 2013,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Marzo_2013.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Marzo 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Marzo_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Marzo 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Marzo_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Marzo 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Marzo_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas desarrollados marzo 2017,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_desarrollados_marzo_2017.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Mayo 2013,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Mayo_2013.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Mayo 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Mayo_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Mayo 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Mayo_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Mayo 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Mayo_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Noviembre 2013,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Noviembre_2013.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas desarrollados noviembre-2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_desarrollados_noviembre-2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Octubre 2013,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Octubre_2013.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Octubre 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Octubre_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas desarrollados octubre 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_desarrollados_octubre_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Septiembre 214,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Septiembre_214.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Septiembre 2013,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Septiembre_2013.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Programas Desarrollados Septiembre 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Programas_Desarrollados_Septiembre_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Proyectos 2012 zip,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_2012.zip
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Programas y Proyectos,Incluye información de programas y proyectos del IDAAN.,Proyectos 2013 zip,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_2013.zip
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Abril 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Abril_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Abril 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Abril_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Abril 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Abril_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Agosto 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Agosto_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Agosto 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Agosto_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Agosto 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Agosto_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Diciembre 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Diciembre_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos informe fisico financiero diciembre 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_informe_fisico_financiero_diciembre_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Enero 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Enero_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Enero 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Enero_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Enero 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Enero_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos informe fisico financiero enero y febrero 2017,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_informe_fisico_financiero_enero_y_febrero_2017.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Febrero 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Febrero_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Febrero 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Febrero_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Febrero 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Febrero_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Julio 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Julio_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Julio 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Julio_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Julio 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Julio_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Junio 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Junio_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Junio 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Junio_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Junio 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Junio_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Marzo 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Marzo_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Marzo 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Marzo_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Marzo 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Marzo_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Mayo 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Mayo_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Mayo 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Mayo_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Mayo 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Mayo_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Noviembre 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Noviembre_2014.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Noviembre 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Noviembre_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos informe fisico financiero noviembre 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_informe_fisico_financiero_noviembre_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Octubre 2015,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Octubre_2015.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos informe fisico financiero octubre 2016,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_informe_fisico_financiero_octubre_2016.pdf
Agua,Instituto de Alcantarillados y Acueductos Nacionales (IDAAN),"agua, ejecucion presupuestaria",Ejecución Presupuestaria,Incluye información de la ejecución presupuestaria del IDAAN.,Proyectos Informe Fisico Financiero Septiembre 2014,,http://tabulario.s3.amazonaws.com/Data/IDAAN/Proyectos_Informe_Fisico_Financiero_Septiembre_2014.pdf
